60_1,,60_2,,60_3,,50_1,,50_2,,40_1,,40_2,,30_1,,30_2,,20_1,,20_2,,10_1,,10_2,,10_3,,3_1,,3_2,,3_3,,3_4,,10_1,,10up_2,,10up_3,,20up_1,,20up_2,,20up_3,,30up_1,,30up_2,,40up_1,,40up_2,,40up_3,,40up_4,,50up_1,,50up_2,,50up_3,,60up_1,,60up_2,,60up_3,,70up_1,,70up_2,,70up_3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
781,-0.0005622932222,781,0.001243554521,781,-0.0009563129861,781,-0.00060355186,781,-0.001326233731,781,-0.0002046062582,781,-0.0007292164373,781,0.001115537714,781,0.0001534532348,781,0.001215336611,781,0.0004254371161,781,0.002177359536,781,0.001095892047,781,0.0009530013194,781,0.002493153326,781,0.001603304059,781,0.002861001296,781,0.002936234465,781,0.05178069323,781,0.001484194305,781,0.001318508061,781,0.001379763009,781,0.001256820397,781,0.001453883015,781,0.0009149188991,781,0.0006290184101,781,0.0004141917452,781,7.284922322E-5,781,-4.721344158E-5,781,3.963322524E-5,781,-0.0005856632488,781,-0.0006439793506,781,-0.001107231597,781,-0.001370464801,781,-0.00130997505,781,-0.002034523524,781,-0.002769594546,781,-0.002780963201,781,-0.002979636192,
780,-0.0007182073896,780,0.001165291527,780,-0.001011841814,780,-0.0007835857687,780,-0.001429243246,780,-0.0002693893621,780,-0.0008580482099,780,0.0009342191042,780,0.0001384084462,780,0.0009754165076,780,0.0003265448031,780,0.001892394852,780,0.001022741315,780,0.0008584240568,780,0.002314277692,780,0.001740976935,780,0.002695101546,780,0.002811886603,780,0.05159973726,780,0.001406770898,780,0.001081904513,780,0.001360365073,780,0.001171546872,780,0.001387735363,780,0.00082478486,780,0.0004133885086,780,0.000355870754,780,-0.0001067923731,780,-0.0002324455563,780,-0.000204968499,780,-0.0006880214787,780,-0.0007315422408,780,-0.001205801382,780,-0.001381715294,780,-0.001535942662,780,-0.002035966376,780,-0.002973414725,780,-0.002855341183,780,-0.003031616798,
779,-0.0004425797961,779,0.00134330499,779,-0.0008380516083,779,-0.0005429034354,779,-0.001364942524,779,-0.0001810604881,779,-0.0007912340807,779,0.001087068697,779,0.0002735196031,779,0.001289843931,779,0.0004870327248,779,0.002008079784,779,0.001250459929,779,0.001011999324,779,0.002452905057,779,0.001801121864,779,0.002820432419,779,0.002930631395,779,0.05153246224,779,0.00157945347,779,0.001324609737,779,0.001438663225,779,0.001325180987,779,0.001411393634,779,0.001053541433,779,0.0006875575637,779,0.0005472374614,779,8.486249135E-5,779,-7.403323707E-6,779,1.729217183E-5,779,-0.0005525209126,779,-0.0006225770339,779,-0.001031830558,779,-0.001278075157,779,-0.001358904177,779,-0.002028546063,779,-0.002788679441,779,-0.002821291564,779,-0.002927238122,
778,-0.0004967781133,778,0.001263751998,778,-0.0008376382175,778,-0.0005938838003,778,-0.001375574037,778,-0.0002967071487,778,-0.0007378477603,778,0.00105424202,778,0.0001652356732,778,0.001118470333,778,0.0004332105746,778,0.001858701464,778,0.001152132289,778,0.0009432469378,778,0.002346731024,778,0.00170443661,778,0.002756837755,778,0.002897873521,778,0.05128836259,778,0.001504948479,778,0.001278861775,778,0.00134558999,778,0.001119248918,778,0.001341928844,778,0.001005357131,778,0.000594878511,778,0.0003524769272,778,-3.401283175E-5,778,-8.665757923E-5,778,6.78217657E-6,778,-0.0005973477964,778,-0.0006231974112,778,-0.001117662759,778,-0.001351936837,778,-0.001429501222,778,-0.002002883004,778,-0.002792743267,778,-0.002815376269,778,-0.003086623736,
777,-0.0006598494947,777,0.001304513309,777,-0.0009150362457,777,-0.0006052579265,777,-0.001364632859,777,-0.0002491586201,777,-0.0007897871546,777,0.001028994564,777,4.70891282E-5,777,0.001125425682,777,0.0004135439813,777,0.001903184573,777,0.001083098236,777,0.0009235313046,777,0.002401545877,777,0.001809180016,777,0.002805216704,777,0.00293133501,777,0.05120074749,777,0.001487648929,777,0.001162644126,777,0.001337800175,777,0.00119817839,777,0.00129617902,777,0.001033794833,777,0.000479957991,777,0.0004450783599,777,-5.787716873E-5,777,-8.11708087E-5,777,-0.000134586182,777,-0.0007262186846,777,-0.0007383128977,777,-0.001110071782,777,-0.001351833576,777,-0.001490593422,777,-0.00199896656,777,-0.002878434025,777,-0.002857501386,777,-0.003033467568,
776,-0.0004814708955,776,0.001449701376,776,-0.0007993991021,776,-0.0004951233277,776,-0.001239874749,776,-0.00014224599,776,-0.0006405675085,776,0.001217984478,776,4.343882756E-5,776,0.001338371425,776,0.0004451301647,776,0.002049405128,776,0.001153248362,776,0.001114369836,776,0.002504999284,776,0.001772321993,776,0.002831870457,776,0.002968447981,776,0.0510805957,776,0.001511104754,776,0.001210326678,776,0.00144022156,776,0.001140894019,776,0.001419080887,776,0.0009963021148,776,0.0005573199596,776,0.0004388334928,776,2.234016574E-5,776,-5.694875654E-6,776,-0.0001601010881,776,-0.000606602116,776,-0.0007240995765,776,-0.001146424678,776,-0.001338466071,776,-0.001433784142,776,-0.001926400233,776,-0.002803905634,776,-0.002956343349,776,-0.003064621706,
775,-0.0006620206404,775,0.001350627514,775,-0.0009542466723,775,-0.0007298883284,775,-0.001418148633,775,-0.0003489579249,775,-0.0008511760971,775,0.0009315211792,775,0.0001293455571,775,0.001079906244,775,0.0003296534705,775,0.001848250744,775,0.000967659289,775,0.0007853133138,775,0.002311753342,775,0.001652828068,775,0.002921953099,775,0.002987813437,775,0.05074320361,775,0.001443338231,775,0.001327362028,775,0.001431261306,775,0.00123327435,775,0.001356236404,775,0.001081385417,775,0.0005413281033,775,0.0003998374741,775,-3.121735426E-5,775,-0.0001030656931,775,-0.0001437986357,775,-0.0006841447321,775,-0.0007573321927,775,-0.001195527264,775,-0.0013899724,775,-0.001507155015,775,-0.002066316316,775,-0.002968169982,775,-0.002890468342,775,-0.003039739793,
774,-0.0007572288741,774,0.001403524657,774,-0.0008493676432,774,-0.0007281827275,774,-0.001528101042,774,-0.0003207639675,774,-0.0007457553293,774,0.0009244910907,774,5.581373262E-5,774,0.0009842376458,774,0.000336570316,774,0.001741028973,774,0.001016514027,774,0.0008817422204,774,0.002326795366,774,0.001747292583,774,0.002753242617,774,0.002917809412,774,0.05059551448,774,0.001498662401,774,0.001281224308,774,0.001375608146,774,0.00114120543,774,0.00136711658,774,0.001143411617,774,0.0004317595158,774,0.0004171455512,774,-7.516634651E-5,774,-5.953364598E-5,774,-3.525525608E-5,774,-0.0008172788657,774,-0.0006718421937,774,-0.001120089786,774,-0.001411130652,774,-0.001444052672,774,-0.002035141923,774,-0.002930632094,774,-0.002976242686,774,-0.003022208344,
773,-0.0006978424499,773,0.00128657266,773,-0.0009316714131,773,-0.0007276142132,773,-0.001470058342,773,-0.0002801511146,773,-0.0008243582561,773,0.0008757504402,773,7.287511835E-5,773,0.00111686124,773,0.0002992413065,773,0.001820305595,773,0.001033042325,773,0.0009013522067,773,0.00232323003,773,0.001686687348,773,0.002681062557,773,0.002990628593,773,0.05030375347,773,0.001372388098,773,0.001135651371,773,0.001304772915,773,0.001208250062,773,0.001376205357,773,0.001144294045,773,0.0005087500322,773,0.000431008084,773,-0.0001253217779,773,-9.281716484E-5,773,-0.0001135727798,773,-0.0007327310159,773,-0.0007217220264,773,-0.001185924048,773,-0.001351317507,773,-0.00150994095,773,-0.002075281925,773,-0.002877251012,773,-0.002917518839,773,-0.003151543904,
772,-0.0006934488774,772,0.001259676064,772,-0.00086357689,772,-0.0007073014276,772,-0.001472276985,772,-0.0002143346937,772,-0.0007250815979,772,0.0009041796438,772,0.0001373467821,772,0.001044122153,772,0.0003215191537,772,0.001831353409,772,0.001068669837,772,0.0008987582405,772,0.002345143585,772,0.001723719994,772,0.002789063845,772,0.002892375225,772,0.05022557452,772,0.001529704081,772,0.001294491347,772,0.001326816855,772,0.001117639826,772,0.001382723451,772,0.001323337434,772,0.0005915864604,772,0.0003020907461,772,-7.837564044E-5,772,-0.0001153843186,772,-7.273347728E-5,772,-0.0007773325779,772,-0.0006370004849,772,-0.001135942526,772,-0.001445600647,772,-0.001456023776,772,-0.001992112258,772,-0.002890005475,772,-0.002955160569,772,-0.003112582723,
